aX,aY,aZ,gX,gY,gZ
0.856,-0.215,0.980,4.883,-128.113,-155.579
0.861,-0.386,0.904,-0.916,-106.384,-142.700
0.887,-0.449,0.869,-4.333,-90.271,-125.183
0.907,-0.452,0.906,-5.981,-79.224,-107.178
0.946,-0.442,0.928,-6.592,-67.383,-91.736
0.971,-0.378,0.895,-5.005,-53.894,-78.979
0.978,-0.274,0.832,-1.587,-41.809,-69.397
0.982,-0.187,0.793,-1.892,-33.081,-63.049
0.980,-0.177,0.754,1.709,-24.780,-60.913
0.965,-0.211,0.677,3.662,-16.418,-59.875
0.967,-0.270,0.663,2.563,-10.742,-56.641
0.965,-0.328,0.663,-2.502,-5.371,-49.805
0.974,-0.325,0.606,-8.789,2.808,-39.917
0.963,-0.292,0.513,-14.954,9.583,-29.968
0.966,-0.271,0.513,-21.729,12.634,-22.644
0.975,-0.188,0.496,-20.813,13.977,-15.930
0.979,-0.159,0.452,-13.000,16.418,-13.611
0.988,-0.085,0.398,-6.775,17.334,-13.977
0.975,-0.086,0.348,-0.732,17.883,-16.846
0.959,-0.092,0.332,2.563,17.578,-19.165
0.948,-0.108,0.310,7.019,17.517,-19.775
0.939,-0.135,0.275,9.521,17.822,-19.409
0.927,-0.158,0.261,8.972,18.433,-16.785
0.923,-0.175,0.248,7.019,18.372,-12.756
0.951,-0.153,0.216,4.395,19.409,-8.301
0.938,-0.069,0.168,4.944,18.494,-6.042
0.922,-0.062,0.151,2.136,16.235,-7.446
0.916,-0.067,0.141,0.061,14.282,-8.667
0.913,-0.093,0.127,0.977,11.719,-9.155
0.914,-0.121,0.150,2.197,8.545,-8.789
0.915,-0.151,0.195,3.845,5.981,-7.446
0.912,-0.156,0.215,5.188,5.676,-4.395
0.915,-0.148,0.190,4.944,6.104,-1.221
0.925,-0.123,0.159,3.052,6.409,2.197
0.945,-0.048,0.136,2.441,4.700,4.578
0.949,-0.023,0.210,3.723,1.343,3.845
0.956,-0.033,0.235,3.723,1.099,2.136
0.956,-0.029,0.229,4.700,3.906,1.770
0.952,-0.010,0.210,5.066,5.371,1.587

1.024,1.309,0.670,125.977,-145.203,-140.564
0.956,1.244,0.690,148.376,-134.155,-178.345
0.878,1.062,0.611,160.278,-120.605,-217.224
0.812,0.774,0.693,164.246,-113.159,-250.793
0.710,0.706,0.837,166.321,-106.995,-271.545
0.663,0.644,1.281,157.959,-97.656,-286.743
0.573,0.529,1.769,131.653,-76.782,-304.260
0.437,0.193,2.077,107.056,-37.109,-323.242
0.337,-0.251,2.289,81.970,8.606,-334.900
0.256,-0.562,2.448,57.434,55.725,-333.496
0.132,-0.812,2.400,37.354,106.567,-325.500
0.030,-1.064,2.267,24.658,154.297,-315.796
-0.069,-1.331,2.164,30.884,191.467,-307.129
-0.257,-1.570,1.833,55.908,223.877,-294.006
-0.387,-1.837,1.361,79.224,251.221,-271.179
-0.474,-1.901,1.124,81.909,266.479,-234.070
-0.493,-2.162,1.063,79.346,273.926,-199.158
-0.518,-2.133,1.008,72.815,285.400,-157.410
-0.561,-2.120,0.905,63.721,300.232,-114.868
-0.655,-2.174,0.761,52.002,314.331,-81.238
-0.701,-2.208,0.588,52.795,323.059,-50.598
-0.737,-2.130,0.366,65.918,325.073,-21.362
-0.756,-2.140,0.159,75.684,322.266,3.723
-0.756,-2.218,0.068,77.881,313.599,29.663
-0.739,-2.158,-0.008,76.355,305.420,62.622
-0.704,-1.969,-0.121,75.012,298.828,96.985
-0.678,-1.769,-0.214,76.294,290.161,125.488
-0.649,-1.694,-0.292,77.026,281.250,146.790
-0.618,-1.568,-0.435,83.130,273.376,168.030
-0.571,-1.412,-0.623,94.238,262.634,190.674
-0.555,-1.283,-0.711,106.873,247.986,210.449
-0.508,-1.157,-0.719,114.319,230.835,228.516
-0.481,-0.948,-0.735,121.521,216.675,246.033
-0.480,-0.715,-0.800,121.643,206.543,261.414
-0.459,-0.545,-0.834,112.671,196.350,271.790
-0.437,-0.429,-0.813,103.943,186.035,279.541
-0.416,-0.311,-0.818,95.093,179.504,286.438
-0.407,-0.234,-0.881,88.684,177.246,291.992
-0.401,-0.152,-1.038,85.327,175.842,296.326
-0.393,-0.026,-1.187,81.055,170.166,300.232
-0.371,0.060,-1.305,78.247,158.386,299.377
-0.359,0.116,-1.474,78.552,144.714,295.898
-0.342,0.202,-1.599,78.857,125.854,292.236
-0.315,0.312,-1.696,82.275,103.149,287.476
-0.293,0.486,-1.881,85.815,78.491,280.884
-0.251,0.632,-1.998,84.900,49.988,270.203
-0.202,0.791,-2.047,78.247,16.052,256.226
-0.119,1.064,-2.139,68.909,-13.062,241.699
-0.069,1.361,-2.265,60.913,-49.255,218.384
0.003,1.543,-2.258,50.171,-90.088,184.509
0.061,1.567,-2.182,47.668,-133.179,144.592
0.123,1.461,-1.920,49.988,-176.514,105.652
0.188,1.289,-1.590,62.073,-212.524,68.237
0.223,1.006,-1.348,81.360,-236.694,35.400
0.232,0.656,-1.256,96.313,-248.718,12.329
0.260,0.446,-1.164,100.708,-256.836,6.836
0.323,0.533,-0.895,97.717,-272.766,14.832
0.422,0.862,-0.629,84.229,-282.471,26.672
0.521,1.105,-0.346,65.063,-279.968,28.442
0.596,1.301,-0.228,46.387,-271.912,21.790
0.657,1.503,-0.250,29.724,-259.033,9.644
0.696,1.535,-0.172,16.785,-254.761,-11.169
0.724,1.404,-0.028,10.986,-255.371,-37.598
0.726,1.164,0.081,14.832,-253.174,-62.866
0.720,0.946,0.204,23.499,-248.901,-81.360
0.747,0.714,0.391,34.058,-244.080,-93.567
0.805,0.568,0.592,42.114,-236.267,-101.074
0.852,0.507,0.678,45.959,-222.290,-105.164
0.860,0.448,0.678,51.147,-204.041,-109.009
0.860,0.405,0.653,52.856,-187.500,-112.549
0.880,0.365,0.741,52.490,-175.659,-115.601
0.909,0.298,0.891,54.443,-164.978,-119.934
0.923,0.150,0.895,57.495,-146.118,-123.901
0.932,-0.027,1.003,50.842,-127.197,-123.352
0.949,-0.182,1.111,36.499,-107.056,-116.333
0.964,-0.359,1.124,20.264,-80.994,-105.774
0.985,-0.497,1.218,2.502,-57.495,-91.064
1.031,-0.485,1.193,-7.996,-33.386,-74.524
1.033,-0.471,1.083,-9.521,-9.888,-61.401
1.033,-0.507,0.985,-5.493,7.690,-53.955
1.000,-0.491,0.778,6.287,23.071,-46.997
0.976,-0.432,0.542,16.724,33.569,-40.833
0.950,-0.388,0.394,25.635,34.180,-35.706
0.906,-0.363,0.201,30.518,32.898,-31.250
0.896,-0.337,0.012,28.564,29.602,-25.146
0.922,-0.331,0.093,19.470,17.944,-17.883
0.962,-0.293,0.227,12.207,10.254,-10.742
0.966,-0.281,0.257,10.071,10.986,-6.531
0.957,-0.164,0.166,7.996,14.160,-3.113
0.959,-0.126,0.132,1.099,13.672,-2.625
0.958,-0.109,0.176,-4.517,10.925,-2.991
0.960,-0.073,0.157,-5.737,10.742,-2.869
0.945,-0.081,0.133,-4.883,9.888,-4.578
0.941,-0.116,0.105,-2.686,7.141,-6.531
0.957,-0.100,0.068,-1.038,3.052,-7.690
0.939,-0.129,0.137,2.502,-1.892,-10.193
0.936,-0.173,0.135,5.798,-3.235,-11.841
0.923,-0.198,0.112,7.568,-2.747,-10.925
0.916,-0.206,0.146,7.812,-3.723,-8.728
0.905,-0.221,0.150,6.775,-3.723,-5.737
0.903,-0.243,0.109,3.906,-2.319,-2.441
0.911,-0.248,0.094,-0.610,-2.380,1.465
0.923,-0.189,0.103,-2.136,-3.967,5.737
0.928,-0.168,0.140,0.610,-6.226,7.202
0.939,-0.178,0.191,3.540,-7.080,7.202
0.948,-0.151,0.209,6.042,-5.432,8.911
0.958,-0.091,0.214,6.348,-3.967,10.559
0.956,-0.066,0.185,5.371,-1.953,10.559
0.959,-0.059,0.163,4.761,-0.427,9.766
0.961,-0.051,0.175,4.028,-0.122,10.010
0.970,-0.024,0.182,3.113,0.916,11.108
0.974,-0.001,0.161,3.418,2.747,11.536
0.966,-0.002,0.131,3.418,3.235,10.864
0.972,-0.014,0.114,3.174,2.258,10.437
0.979,-0.004,0.137,4.395,1.404,10.071
0.978,-0.008,0.154,5.737,0.854,9.277
0.968,-0.000,0.107,5.615,2.014,8.667
0.981,0.040,0.100,4.578,0.244,8.606
0.982,0.026,0.156,5.371,-1.831,6.897

1.025,1.542,-0.463,-4.089,-81.604,-7.568
1.041,1.639,-0.225,8.545,-103.149,-43.579
1.044,1.644,0.021,29.297,-118.042,-83.923
1.035,1.547,0.198,57.434,-123.657,-124.634
1.000,1.416,0.317,86.792,-124.878,-164.978
0.899,1.383,0.302,114.990,-121.521,-203.125
0.801,1.334,0.307,131.958,-118.652,-242.432
0.713,1.097,0.461,146.851,-120.239,-284.119
0.640,0.931,0.819,156.494,-120.667,-319.885
0.528,0.819,1.178,156.006,-109.863,-347.961
0.417,0.603,1.532,143.494,-85.876,-373.840
0.317,0.282,1.941,124.939,-53.894,-395.325
0.206,-0.056,2.347,104.919,-12.573,-409.363
0.042,-0.520,2.474,82.336,42.358,-417.236
-0.116,-1.062,2.330,72.815,101.807,-416.870
-0.337,-1.459,1.961,73.669,152.344,-401.672
-0.438,-1.771,1.645,83.374,187.378,-373.779
-0.491,-2.115,1.540,93.140,209.351,-339.722
-0.569,-2.315,1.323,93.628,232.117,-299.011
-0.646,-2.422,1.060,97.290,254.028,-257.019
-0.691,-2.360,0.944,97.595,267.090,-212.036
-0.739,-2.241,0.873,97.717,278.137,-166.199
-0.804,-2.192,0.697,97.412,293.762,-129.822
-0.871,-2.220,0.451,102.905,306.641,-98.633
-0.917,-2.262,0.155,113.892,312.805,-64.697
-0.935,-2.203,-0.112,119.080,309.570,-27.832
-0.908,-2.112,-0.318,121.765,295.654,5.859
-0.892,-2.073,-0.380,120.483,275.818,35.217
-0.834,-2.063,-0.414,121.277,257.874,63.965
-0.779,-1.907,-0.498,124.695,243.408,95.703
-0.721,-1.737,-0.533,129.517,227.844,124.695
-0.686,-1.626,-0.580,136.658,212.646,149.658
-0.660,-1.608,-0.680,144.043,199.524,175.720
-0.637,-1.494,-0.734,143.860,185.669,208.313
-0.607,-1.281,-0.784,139.648,171.570,241.333
-0.588,-1.173,-0.773,131.836,157.288,270.752
-0.582,-1.068,-0.609,113.708,147.156,299.927
-0.591,-0.906,-0.544,113.892,144.165,327.576
-0.634,-0.776,-0.624,124.146,147.461,353.455
-0.688,-0.656,-0.789,121.399,152.039,377.258
-0.748,-0.482,-0.966,113.281,151.794,400.818
-0.751,-0.220,-1.104,99.731,145.874,421.082
-0.732,0.137,-1.274,93.079,136.047,434.204
-0.665,0.520,-1.469,87.341,121.338,435.913
-0.589,0.652,-1.631,82.581,99.792,421.875
-0.520,0.699,-1.653,73.792,73.547,401.489
-0.442,0.784,-1.717,76.477,48.279,383.301
-0.363,0.800,-1.715,90.698,21.057,362.183
-0.305,0.769,-1.577,101.624,-8.179,338.501
-0.246,0.792,-1.393,111.267,-34.546,317.871
-0.176,0.907,-1.227,121.582,-56.091,300.659
-0.102,0.972,-1.172,134.338,-70.313,282.227
-0.072,0.928,-1.046,137.695,-82.642,259.766
-0.075,0.928,-1.100,133.423,-89.600,244.446
-0.100,1.057,-1.351,125.061,-95.703,237.183
-0.020,1.277,-1.504,111.328,-111.755,232.056
-0.001,1.470,-1.505,94.910,-136.658,222.534
0.015,1.552,-1.391,78.735,-163.269,202.576
0.041,1.599,-1.118,67.810,-190.979,177.551
0.095,1.655,-0.785,59.570,-215.210,152.222
0.166,1.773,-0.570,56.458,-228.516,130.371
0.260,1.883,-0.427,59.814,-230.591,106.812
0.274,2.088,-0.564,62.866,-222.473,79.102
0.315,2.189,-0.599,66.833,-221.375,41.870
0.388,2.261,-0.348,63.721,-232.056,-1.343
0.447,2.250,-0.173,64.209,-237.122,-47.546
0.439,2.011,-0.148,71.838,-232.239,-96.252
0.401,1.620,-0.149,81.726,-226.135,-138.550
0.393,1.292,-0.102,87.524,-223.022,-167.236
0.445,1.057,0.145,94.788,-225.708,-185.608
0.526,0.879,0.360,110.107,-222.717,-197.083
0.535,0.787,0.314,117.920,-205.933,-206.604
0.569,0.638,0.293,118.408,-191.895,-214.783
0.618,0.504,0.451,119.507,-188.599,-218.323
0.664,0.465,0.607,119.202,-183.594,-216.431
0.678,0.448,0.618,117.249,-171.021,-214.294
0.697,0.397,0.628,115.784,-160.034,-214.966
0.688,0.226,0.703,114.075,-151.245,-217.590
0.726,0.088,0.804,106.018,-140.015,-216.309
0.745,-0.075,0.907,99.915,-126.099,-211.975
0.789,-0.306,0.876,97.595,-107.117,-206.360
0.818,-0.538,0.841,87.769,-89.111,-194.763
0.853,-0.690,0.870,72.266,-74.158,-175.232
0.889,-0.659,0.823,50.903,-57.556,-150.208
0.911,-0.591,0.776,29.541,-42.664,-126.953
0.920,-0.557,0.745,15.930,-31.677,-108.643
0.910,-0.534,0.763,6.226,-22.705,-93.445
0.938,-0.527,0.725,3.601,-12.573,-80.627
0.933,-0.507,0.672,3.052,-4.517,-70.190
0.943,-0.529,0.620,1.648,2.319,-60.852
0.935,-0.543,0.548,0.305,9.216,-51.147
0.927,-0.536,0.465,-1.892,14.587,-40.527
0.919,-0.486,0.399,-3.479,17.578,-29.175
0.915,-0.401,0.342,-5.127,18.677,-18.982
0.917,-0.336,0.302,-3.662,19.348,-12.085
0.906,-0.335,0.284,1.038,18.799,-7.629
0.926,-0.315,0.250,4.822,17.883,-3.174
0.930,-0.204,0.220,7.324,15.991,0.732
0.923,-0.120,0.196,7.080,13.367,1.831
0.925,-0.121,0.204,6.104,10.071,0.183
0.923,-0.141,0.239,5.798,7.141,-0.854
0.926,-0.153,0.240,6.042,6.714,0.366
0.924,-0.137,0.221,5.615,6.714,2.625
0.921,-0.099,0.220,3.723,5.371,4.089
0.905,-0.116,0.210,1.587,4.456,3.906
0.911,-0.134,0.223,-3.235,4.822,4.639
0.913,-0.145,0.243,-7.019,4.944,7.446
0.920,-0.150,0.233,-8.972,6.165,10.559
0.927,-0.148,0.237,-8.850,6.958,13.855
0.953,-0.095,0.249,-8.423,7.629,17.212
0.937,-0.004,0.210,-5.371,8.118,18.066
0.940,0.007,0.172,-0.488,7.080,14.465
0.931,-0.040,0.211,1.953,4.761,10.986
0.939,-0.019,0.210,4.944,4.028,10.559
0.938,-0.029,0.220,7.751,3.967,10.681
0.940,-0.013,0.218,7.263,4.333,11.841
0.939,0.032,0.172,4.700,5.249,13.550
0.946,0.033,0.181,1.587,4.211,13.123
0.954,0.053,0.237,1.221,2.075,12.451

1.028,1.551,-0.086,58.899,-75.439,-107.300
0.986,1.620,-0.044,75.562,-87.891,-142.090
0.925,1.555,0.075,96.252,-102.112,-183.228
0.904,1.444,0.300,121.765,-113.647,-227.234
0.833,1.252,0.494,153.259,-119.507,-272.095
0.703,1.177,0.520,182.739,-115.234,-309.875
0.609,1.088,0.721,199.402,-111.633,-345.825
0.458,0.888,0.977,204.102,-104.126,-380.859
0.279,0.688,1.141,202.332,-85.876,-412.292
0.073,0.441,1.318,203.735,-64.087,-438.965
-0.141,0.020,1.582,205.933,-37.537,-460.815
-0.303,-0.399,1.763,189.514,0.244,-471.069
-0.474,-1.142,2.073,168.945,38.818,-476.440
-0.601,-1.939,2.228,157.288,87.891,-462.463
-0.662,-2.403,2.125,140.259,143.738,-414.673
-0.677,-2.565,1.928,122.437,193.726,-351.562
-0.755,-2.428,1.704,106.934,231.506,-290.466
-0.891,-2.457,1.381,106.384,261.292,-245.544
-0.991,-2.533,1.008,115.601,283.875,-204.468
-1.039,-2.539,0.677,124.817,298.645,-157.776
-1.055,-2.299,0.489,124.146,304.932,-106.689
-1.067,-2.076,0.416,113.098,308.716,-63.538
-1.100,-1.936,0.311,105.225,313.049,-32.776
-1.136,-1.760,0.056,110.718,316.162,-7.507
-1.142,-1.754,-0.130,115.356,310.547,11.841
-1.152,-1.795,-0.271,115.601,300.964,30.884
-1.113,-1.801,-0.421,113.220,291.321,54.321
-1.054,-1.661,-0.588,116.394,277.954,79.651
-1.002,-1.588,-0.747,124.634,259.216,98.755
-0.914,-1.620,-0.777,130.249,236.450,114.136
-0.831,-1.503,-0.784,136.719,213.684,133.423
-0.775,-1.378,-0.829,140.381,194.458,152.954
-0.731,-1.267,-0.855,144.287,174.744,169.312
-0.667,-1.170,-0.838,149.963,155.457,187.927
-0.598,-0.980,-0.806,151.855,139.099,206.543
-0.553,-0.905,-0.774,152.466,126.465,222.412
-0.502,-0.930,-0.587,145.264,114.868,236.023
-0.461,-0.875,-0.518,145.447,110.168,255.127
-0.473,-0.830,-0.572,149.231,112.610,276.550
-0.500,-0.805,-0.587,145.020,115.051,299.744
-0.543,-0.682,-0.676,138.916,119.202,325.745
-0.589,-0.514,-0.775,128.174,124.023,351.013
-0.606,-0.349,-0.839,117.859,125.122,369.507
-0.598,-0.070,-1.052,121.704,123.108,383.728
-0.582,0.138,-1.240,120.911,114.380,390.320
-0.506,0.250,-1.353,109.009,97.534,385.925
-0.476,0.310,-1.460,102.661,78.369,377.625
-0.428,0.450,-1.508,95.398,56.335,372.681
-0.355,0.684,-1.482,85.205,31.250,366.272
-0.281,0.918,-1.424,85.327,7.690,351.624
-0.203,1.069,-1.435,94.421,-10.254,326.599
-0.115,1.105,-1.503,105.896,-26.733,293.518
-0.086,0.920,-1.505,118.713,-46.082,257.019
-0.108,0.684,-1.603,128.723,-64.026,229.797
-0.156,0.620,-1.793,141.785,-84.534,217.834
-0.208,0.650,-1.901,147.827,-115.356,214.478
-0.239,0.760,-1.874,137.695,-152.344,214.905
-0.221,0.913,-1.724,119.507,-189.880,216.553
-0.223,1.118,-1.473,102.356,-226.379,216.736
-0.162,1.469,-1.190,81.726,-257.019,213.562
-0.026,1.806,-0.841,58.289,-279.297,199.951
0.092,1.940,-0.561,49.622,-288.574,170.532
0.167,1.949,-0.373,55.786,-284.668,131.714
0.276,1.898,-0.321,60.059,-274.109,90.942
0.304,1.880,-0.382,66.406,-263.184,56.396
0.318,1.878,-0.464,56.946,-254.517,26.001
0.402,1.945,-0.376,32.715,-253.845,0.366
0.478,2.060,-0.160,14.832,-257.812,-24.536
0.518,2.044,0.075,4.944,-256.226,-57.190
0.543,1.844,0.261,3.723,-247.559,-95.520
0.565,1.582,0.366,13.550,-233.887,-129.272
0.587,1.354,0.395,29.541,-218.872,-155.090
0.584,1.140,0.353,36.682,-205.322,-174.561
0.580,0.964,0.350,35.828,-194.946,-189.514
0.625,0.755,0.495,36.377,-189.819,-199.768
0.627,0.586,0.616,41.931,-182.434,-204.590
0.639,0.422,0.627,45.593,-168.518,-205.383
0.672,0.274,0.785,41.504,-158.203,-203.308
0.712,0.109,0.973,38.696,-146.484,-198.547
0.750,-0.018,1.023,28.625,-124.939,-189.697
0.797,-0.159,1.085,14.648,-104.126,-180.054
0.828,-0.334,1.105,5.737,-84.534,-171.265
0.858,-0.507,1.016,1.526,-63.721,-159.668
0.876,-0.613,0.917,0.061,-47.974,-144.470
0.906,-0.635,0.838,3.784,-39.368,-128.601
0.928,-0.613,0.780,11.719,-32.654,-113.892
0.930,-0.588,0.671,20.996,-25.085,-101.990
0.929,-0.580,0.544,25.574,-18.555,-92.041
0.937,-0.526,0.502,27.100,-16.541,-81.421
0.944,-0.499,0.524,26.794,-15.625,-70.862
0.946,-0.522,0.504,22.522,-10.315,-60.669
0.949,-0.517,0.459,12.390,-2.319,-47.668
0.958,-0.445,0.416,0.916,4.578,-32.227
0.965,-0.346,0.366,-7.935,8.972,-19.653
0.960,-0.303,0.344,-11.963,11.230,-12.573
0.971,-0.273,0.300,-10.559,12.085,-8.362
0.966,-0.249,0.246,-4.883,11.841,-5.859
0.964,-0.271,0.215,2.075,9.033,-5.127
0.965,-0.268,0.191,10.559,5.432,-3.479
0.967,-0.255,0.196,15.564,1.465,-1.709
0.960,-0.182,0.161,16.907,-0.244,1.160
0.958,-0.146,0.159,17.395,-2.197,2.563
0.972,-0.092,0.203,11.841,-4.089,4.089
0.975,-0.042,0.226,3.418,-4.089,5.737
0.984,-0.026,0.249,-5.676,-2.075,5.737
0.985,-0.036,0.280,-12.390,-0.305,4.578
0.988,-0.045,0.297,-13.428,2.136,3.235
0.972,-0.079,0.255,-11.414,5.737,2.014
0.964,-0.108,0.216,-8.545,7.263,0.977
0.950,-0.099,0.182,-5.005,6.531,1.343
0.945,-0.083,0.164,-0.732,5.432,1.953
0.950,-0.118,0.201,4.028,3.479,1.648
0.955,-0.101,0.196,7.507,3.601,2.808
0.971,-0.014,0.155,10.742,3.906,3.906
0.955,-0.027,0.156,12.390,3.357,1.709
0.956,-0.041,0.154,10.620,2.319,0.671
0.954,-0.026,0.150,8.972,2.319,1.587
0.953,-0.025,0.149,7.812,2.380,1.953
0.961,-0.031,0.149,7.263,1.892,2.014

1.066,1.327,0.825,152.344,-138.916,-103.271
1.042,1.433,0.917,175.354,-127.808,-140.503
0.950,1.400,0.931,195.801,-109.314,-185.669
0.816,1.161,0.659,209.167,-90.332,-233.643
0.703,1.034,0.732,223.572,-90.149,-271.179
0.626,0.872,0.913,244.019,-92.590,-307.434
0.537,0.858,1.169,249.756,-84.167,-339.539
0.415,0.636,1.501,245.361,-65.674,-372.986
0.296,0.168,1.866,226.990,-32.654,-399.048
0.195,-0.004,2.391,166.931,15.076,-398.437
0.042,-0.485,2.769,108.032,81.787,-399.048
-0.174,-1.157,2.691,74.036,163.879,-406.494
-0.419,-1.496,2.242,57.312,237.732,-388.184
-0.460,-1.687,1.696,64.148,284.790,-361.145
-0.782,-1.324,0.937,74.280,305.359,-329.712
-0.696,-1.521,0.923,101.624,294.739,-304.932
-0.814,-1.916,0.792,118.652,287.415,-292.542
-0.903,-2.121,0.463,117.859,298.706,-260.376
-0.880,-2.251,0.524,105.713,297.180,-217.163
-0.923,-2.285,0.576,103.577,298.706,-173.096
-0.980,-2.296,0.397,100.891,312.988,-132.629
-1.063,-2.282,0.168,99.060,323.547,-94.238
-1.107,-2.318,-0.016,94.910,325.378,-56.946
-1.118,-2.158,-0.176,91.370,321.350,-18.799
-1.112,-1.985,-0.343,89.966,313.232,13.245
-1.109,-1.934,-0.531,97.778,300.415,35.156
-1.082,-1.927,-0.752,108.643,282.227,57.068
-1.026,-1.922,-0.890,112.671,258.911,81.421
-0.952,-1.897,-0.922,107.788,234.436,108.765
-0.874,-1.745,-0.941,99.609,211.121,136.597
-0.782,-1.573,-0.966,98.999,189.209,161.377
-0.742,-1.437,-0.976,101.868,167.114,183.044
-0.651,-1.257,-0.981,103.760,146.423,204.224
-0.589,-1.040,-0.955,106.201,127.319,223.450
-0.494,-0.871,-0.869,97.534,111.938,237.732
-0.419,-0.824,-0.709,93.323,98.083,247.314
-0.366,-0.865,-0.589,90.881,93.262,257.690
-0.357,-0.776,-0.591,90.759,95.154,275.146
-0.337,-0.616,-0.598,88.806,97.778,294.434
-0.335,-0.517,-0.599,82.153,100.342,309.937
-0.344,-0.464,-0.683,73.730,106.201,322.815
-0.349,-0.410,-0.777,67.261,109.863,335.388
-0.345,-0.289,-0.938,59.998,110.474,349.426
-0.332,-0.157,-1.000,50.232,105.896,360.046
-0.316,-0.016,-1.042,40.283,99.792,365.173
-0.246,0.122,-1.128,43.335,93.994,362.976
-0.200,0.245,-1.217,51.331,85.083,354.004
-0.159,0.358,-1.316,60.364,72.510,340.332
-0.114,0.393,-1.386,74.036,55.054,322.449
-0.078,0.337,-1.324,85.083,33.813,304.138
-0.039,0.381,-1.310,94.849,14.465,292.114
-0.018,0.475,-1.313,107.056,-4.578,284.546
0.001,0.556,-1.288,113.403,-25.024,275.940
0.013,0.615,-1.271,111.267,-43.884,266.418
0.006,0.694,-1.408,105.042,-59.570,257.751
0.029,0.857,-1.584,94.299,-78.552,253.723
0.021,1.080,-1.753,78.430,-104.065,251.587
0.073,1.283,-1.741,52.734,-133.423,244.812
0.108,1.455,-1.644,31.494,-163.818,229.553
0.155,1.602,-1.358,20.630,-195.190,205.811
0.217,1.567,-1.013,28.992,-222.839,168.518
0.269,1.386,-0.834,52.429,-238.586,126.526
0.315,1.174,-0.659,79.224,-249.146,91.858
0.339,0.978,-0.464,106.567,-257.202,65.735
0.393,0.976,-0.281,120.483,-261.536,51.331
0.479,1.338,-0.184,115.967,-260.132,49.255
0.560,1.641,-0.096,106.140,-254.700,40.833
0.606,1.764,-0.046,88.745,-245.117,17.212
0.611,1.801,-0.104,67.932,-232.239,-12.329
0.591,1.653,-0.170,59.265,-224.060,-46.692
0.572,1.335,-0.018,53.833,-226.318,-80.750
0.573,1.026,0.179,49.500,-228.760,-104.675
0.586,0.743,0.216,56.885,-223.572,-119.019
0.591,0.557,0.195,66.833,-217.529,-125.488
0.623,0.498,0.368,70.007,-218.933,-127.014
0.704,0.531,0.657,70.129,-221.069,-127.319
0.755,0.712,0.865,69.641,-213.318,-127.258
0.825,0.866,1.018,74.585,-195.496,-131.653
0.843,0.853,1.108,83.740,-172.424,-148.010
0.786,0.626,1.079,78.796,-144.043,-168.457
0.779,0.272,1.020,59.937,-118.652,-182.739
0.798,-0.110,1.016,40.894,-99.182,-184.814
0.803,-0.440,1.017,23.682,-80.811,-173.035
0.841,-0.571,0.970,3.418,-61.096,-150.269
0.880,-0.608,0.977,-10.254,-46.448,-125.732
0.917,-0.626,0.946,-10.925,-34.302,-105.164
0.938,-0.554,0.855,-4.822,-22.461,-87.158
0.948,-0.417,0.708,6.653,-13.428,-72.937
0.942,-0.328,0.669,15.259,-8.789,-66.223
0.944,-0.278,0.644,22.827,-4.578,-62.439
0.933,-0.252,0.557,30.396,1.465,-58.594
0.931,-0.222,0.493,27.954,6.958,-53.345
0.953,-0.180,0.488,16.541,10.010,-46.814
0.959,-0.152,0.494,1.343,14.404,-40.894
0.953,-0.208,0.481,-12.329,19.958,-36.865
0.952,-0.273,0.458,-21.301,24.963,-32.410
0.955,-0.304,0.370,-23.376,29.785,-25.757
0.949,-0.301,0.279,-21.973,31.006,-18.494
0.947,-0.316,0.258,-18.188,27.893,-12.390
0.943,-0.296,0.234,-11.230,23.987,-6.348
0.943,-0.262,0.188,-4.456,21.057,-1.404
0.944,-0.209,0.170,0.793,15.930,2.869
0.942,-0.158,0.178,4.395,11.963,5.493
0.952,-0.094,0.171,7.080,9.033,7.019
0.950,-0.071,0.192,9.521,6.775,6.470
0.957,-0.060,0.210,4.822,6.470,5.981
0.956,-0.049,0.215,-2.319,7.935,6.897
0.965,0.001,0.236,-8.789,8.362,7.812
0.971,0.044,0.240,-10.620,9.888,6.897
0.964,0.008,0.246,-9.644,10.681,3.113
0.948,-0.027,0.195,-6.409,11.475,0.122
0.934,-0.076,0.168,-2.869,10.376,-1.343
0.933,-0.129,0.179,0.183,7.568,-0.854
0.941,-0.113,0.169,2.869,5.920,1.526
0.926,-0.112,0.159,7.751,4.578,3.662
0.920,-0.106,0.148,8.728,3.235,5.798
0.927,-0.047,0.172,7.629,1.709,9.583
0.946,0.012,0.187,8.301,0.671,11.902
