aX,aY,aZ,gX,gY,gZ
-0.127,0.589,-1.434,-211.182,107.910,-211.182
-0.148,0.245,-1.451,-198.120,77.881,-221.558
-0.096,0.159,-1.172,-195.862,47.546,-217.346
-0.069,0.152,-0.877,-203.918,29.480,-208.252
-0.079,0.002,-0.933,-195.862,28.687,-208.923
-0.094,-0.188,-1.089,-185.974,29.419,-208.923
-0.106,-0.295,-1.183,-173.157,18.066,-203.735
-0.100,-0.247,-1.243,-157.959,3.845,-194.885
-0.076,-0.217,-1.355,-152.344,-7.996,-188.110
-0.011,-0.435,-1.293,-156.006,-25.024,-188.721
-0.108,-0.519,-1.360,-160.034,-43.274,-186.340
-0.106,-0.387,-1.526,-150.513,-56.885,-174.316
-0.131,-0.269,-1.443,-141.663,-82.397,-167.969
-0.163,-0.266,-1.386,-128.784,-106.384,-171.631
-0.179,-0.369,-1.401,-115.417,-122.742,-179.077
-0.243,-0.544,-1.367,-98.938,-140.625,-185.608
-0.249,-0.720,-1.379,-79.041,-157.898,-187.195
-0.278,-0.743,-1.376,-60.730,-175.964,-184.021
-0.292,-0.611,-1.430,-47.241,-192.627,-175.049
-0.341,-0.575,-1.435,-43.579,-210.876,-171.997
-0.359,-0.630,-1.439,-44.678,-234.009,-174.744
-0.328,-0.688,-1.258,-39.673,-262.024,-176.514
-0.325,-0.642,-0.970,-29.541,-288.269,-174.683
-0.296,-0.666,-0.730,-23.865,-299.622,-173.584
-0.274,-0.757,-0.654,-17.578,-299.438,-175.232
-0.265,-1.001,-0.668,-16.968,-295.227,-173.584
-0.310,-1.238,-0.742,-25.696,-294.861,-164.368
-0.275,-1.334,-0.791,-28.381,-301.758,-143.799
-0.238,-1.390,-0.632,-27.100,-318.726,-123.108
-0.203,-1.383,-0.463,-23.743,-332.581,-103.333
-0.169,-1.245,-0.359,-16.296,-336.975,-83.557
-0.148,-1.197,-0.316,-19.226,-336.060,-68.665
-0.139,-1.375,-0.238,-21.057,-337.952,-59.082
-0.111,-1.494,-0.014,-20.569,-343.445,-42.236
0.004,-1.469,0.282,-13.733,-345.398,-17.883
0.089,-1.503,0.567,-4.150,-335.876,1.282
0.180,-1.602,0.603,5.310,-310.303,17.883
0.224,-1.777,0.498,15.625,-282.043,34.790
0.236,-1.807,0.474,24.292,-262.329,57.861
0.265,-1.731,0.505,28.137,-247.009,86.487
0.288,-1.653,0.644,20.691,-231.934,110.474
0.294,-1.576,0.733,11.169,-213.379,131.409
0.337,-1.279,0.926,0.305,-194.641,156.921
0.373,-1.024,1.068,-7.385,-173.584,175.781
0.432,-0.911,1.047,-10.559,-145.569,182.068
0.471,-0.873,0.983,-17.029,-118.591,186.035
0.512,-0.804,0.900,-24.719,-95.398,190.857
0.546,-0.742,0.792,-25.940,-75.500,194.092
0.601,-0.633,0.728,-26.550,-60.181,197.815
0.685,-0.407,0.798,-30.396,-49.194,201.050
0.745,-0.111,0.893,-29.419,-34.973,200.562
0.785,-0.017,0.806,-24.292,-14.526,187.195
0.807,-0.033,0.665,-14.282,1.892,168.518
0.822,-0.096,0.510,-6.042,10.742,153.687
0.846,-0.082,0.427,-12.878,15.442,147.217
0.876,-0.136,0.396,-17.639,17.395,141.663
0.898,-0.173,0.375,-22.034,19.836,136.414
0.916,-0.107,0.292,-26.001,25.574,135.010
0.910,-0.111,0.203,-25.574,29.968,131.958
0.905,-0.101,0.145,-24.963,30.334,128.235
0.924,0.046,0.125,-23.010,27.466,128.906
0.943,0.215,0.166,-24.292,24.658,126.465
0.936,0.316,0.119,-26.489,25.208,119.202
0.942,0.381,0.061,-24.048,23.804,107.849
0.978,0.399,0.131,-20.935,17.090,96.069
0.999,0.417,0.235,-18.799,13.062,83.496
1.010,0.419,0.214,-15.381,16.663,71.350
1.011,0.339,0.130,-11.108,21.057,57.800
1.007,0.239,0.062,-7.690,22.217,46.814
1.003,0.161,0.027,-7.690,20.264,40.894
1.003,0.148,0.002,-5.981,17.822,38.391
1.004,0.135,-0.019,-3.784,15.259,36.438
1.005,0.117,-0.031,-2.258,12.695,33.813
0.993,0.152,-0.061,-0.793,9.155,33.081
1.000,0.235,-0.037,1.221,4.272,32.166
1.002,0.233,0.012,3.784,-0.427,27.222
1.000,0.228,0.035,4.822,-1.770,21.301
1.005,0.286,0.048,5.493,-1.892,17.029
1.005,0.271,0.093,8.179,-2.991,10.254
1.001,0.175,0.099,9.460,-2.563,1.953
0.994,0.080,0.035,11.169,-0.977,-2.258
0.987,-0.018,0.019,11.230,-3.113,-3.845
0.997,-0.055,0.071,9.216,-6.653,-2.441
1.007,-0.098,0.108,7.507,-7.446,-0.732
1.013,-0.107,0.112,5.798,-5.737,2.136
1.005,-0.026,0.072,5.066,-3.418,6.165
0.992,-0.034,0.062,3.235,-2.991,7.568
0.984,-0.030,0.060,2.197,-4.028,8.301
0.979,-0.018,0.059,1.587,-4.944,9.705
0.996,-0.005,0.104,0.610,-5.737,10.010
0.985,0.042,0.100,-1.221,-4.822,10.071
0.976,0.014,0.044,-2.930,-2.441,7.812
0.980,0.014,0.088,-3.723,-4.456,6.226
0.984,0.038,0.117,-2.319,-5.493,5.005
0.983,0.015,0.077,0.732,-4.333,2.136
0.975,-0.069,0.054,3.113,-3.540,-0.732
0.975,-0.081,0.036,4.517,-5.066,0.061
0.979,-0.065,0.066,5.981,-8.240,2.075
0.977,-0.064,0.083,7.690,-10.010,2.869
0.976,-0.081,0.087,8.728,-10.498,3.235
0.985,-0.014,0.094,9.399,-11.658,4.517
0.985,0.002,0.146,8.972,-11.230,3.845
0.981,-0.043,0.185,7.385,-9.460,1.099
0.987,-0.041,0.204,7.385,-6.714,0.427
0.990,-0.012,0.190,7.629,-3.906,0.488
0.991,-0.020,0.177,6.958,-1.770,-0.549
0.992,-0.044,0.186,5.249,-0.916,-1.587
0.990,-0.032,0.165,2.930,0.732,-1.038
0.986,-0.031,0.139,1.404,1.953,-0.610
0.986,-0.049,0.125,0.549,1.709,-0.671

0.954,-1.201,0.557,-99.915,10.681,100.830
0.912,-1.219,0.529,-119.202,28.931,136.536
0.869,-1.240,0.619,-127.014,41.870,173.157
0.792,-1.026,0.829,-124.390,53.406,213.318
0.755,-0.711,0.890,-111.328,74.646,249.084
0.700,-0.380,0.911,-90.515,97.900,274.536
0.633,-0.126,0.933,-69.885,117.737,289.612
0.565,0.020,0.888,-50.903,138.550,296.753
0.513,0.076,0.930,-39.124,158.997,300.781
0.456,0.092,1.169,-29.480,178.711,304.871
0.359,0.295,1.131,-19.836,212.219,314.148
0.222,0.510,1.125,-10.010,248.596,316.895
0.118,0.559,1.250,-13.428,279.053,309.631
0.039,0.855,1.522,-18.311,310.425,314.636
-0.128,1.491,1.234,-24.536,358.093,317.261
-0.232,2.020,0.442,-79.407,412.476,305.603
-0.288,2.174,-0.216,-150.452,436.218,264.771
-0.325,1.955,-0.883,-207.458,428.711,202.209
-0.223,1.964,-1.659,-233.459,401.245,150.269
-0.223,1.912,-1.944,-236.572,342.896,105.347
-0.200,2.064,-2.117,-231.628,276.917,65.125
-0.162,2.368,-2.130,-232.666,218.201,27.710
-0.164,2.572,-1.630,-220.825,153.320,-24.231
-0.022,2.502,-0.842,-198.364,96.436,-92.712
-0.004,2.301,0.033,-184.814,63.843,-163.269
-0.141,2.159,0.292,-177.673,82.581,-220.398
-0.246,1.792,-0.163,-212.463,138.123,-261.597
-0.469,1.289,-0.730,-262.756,173.096,-293.396
-0.607,0.892,-1.040,-292.419,166.626,-310.730
-0.558,0.603,-1.265,-287.903,136.963,-321.167
-0.574,0.161,-1.439,-276.733,102.417,-333.496
-0.558,-0.349,-1.403,-291.321,65.613,-334.167
-0.397,-0.735,-1.246,-294.617,28.259,-317.139
-0.291,-0.827,-1.289,-271.729,-0.916,-294.617
-0.139,-1.010,-1.182,-249.023,-20.935,-275.024
-0.115,-1.080,-1.220,-233.704,-27.954,-249.634
-0.149,-1.077,-1.469,-210.327,-30.334,-225.891
-0.105,-1.054,-1.620,-189.270,-44.556,-202.087
-0.123,-0.943,-1.401,-175.293,-78.735,-179.016
-0.047,-0.562,-1.100,-153.564,-106.750,-156.006
-0.082,-0.210,-0.976,-125.122,-113.586,-146.912
-0.143,-0.280,-1.034,-97.412,-111.450,-160.217
-0.184,-0.501,-1.144,-71.960,-114.807,-178.223
-0.230,-0.656,-1.207,-53.955,-125.488,-182.983
-0.251,-0.848,-1.219,-45.044,-139.343,-181.458
-0.248,-1.032,-1.229,-38.696,-153.076,-175.232
-0.209,-1.120,-1.249,-35.889,-165.039,-160.828
-0.208,-1.111,-1.239,-46.021,-178.955,-141.785
-0.169,-1.075,-1.173,-54.810,-195.312,-123.657
-0.152,-1.074,-1.054,-56.091,-212.280,-109.619
-0.137,-1.024,-0.938,-52.002,-227.173,-96.436
-0.095,-0.955,-0.848,-40.405,-238.770,-85.632
-0.063,-0.887,-0.727,-25.146,-247.864,-79.163
-0.044,-0.893,-0.685,-18.555,-253.174,-75.623
-0.020,-0.922,-0.644,-20.630,-256.958,-70.984
0.011,-0.861,-0.549,-24.902,-263.672,-62.622
0.050,-0.744,-0.347,-25.452,-271.301,-55.908
0.105,-0.807,-0.222,-22.095,-273.254,-55.359
0.116,-0.988,-0.195,-17.517,-268.494,-57.007
0.130,-1.136,-0.231,-17.822,-265.625,-49.561
0.150,-1.338,-0.199,-19.653,-267.944,-37.598
0.201,-1.411,-0.111,-22.766,-271.790,-19.470
0.245,-1.403,-0.046,-19.958,-272.095,0.488
0.271,-1.369,0.067,-13.733,-269.226,18.982
0.303,-1.235,0.190,-9.338,-262.939,37.354
0.337,-1.166,0.392,-1.160,-254.761,48.706
0.383,-1.073,0.495,6.714,-240.601,59.509
0.413,-1.109,0.552,8.118,-224.365,69.763
0.437,-1.238,0.561,6.165,-209.534,76.294
0.479,-1.339,0.551,5.615,-195.190,87.646
0.489,-1.346,0.557,3.967,-181.946,105.896
0.494,-1.415,0.469,0.610,-166.809,121.704
0.477,-1.320,0.418,-2.869,-155.273,143.372
0.472,-1.194,0.396,-2.991,-147.461,163.147
0.477,-1.090,0.470,-0.854,-144.043,177.856
0.480,-0.959,0.619,3.357,-141.174,189.636
0.502,-0.771,0.736,7.568,-133.057,198.120
0.513,-0.577,0.800,14.343,-121.582,202.881
0.543,-0.289,0.843,18.372,-110.291,203.430
0.625,-0.030,0.950,16.785,-99.426,198.486
0.720,0.081,1.147,13.306,-87.097,184.265
0.802,0.056,1.276,15.686,-66.650,165.161
0.871,-0.014,1.237,20.935,-38.452,149.780
0.896,-0.044,0.989,17.273,-8.240,140.991
0.885,-0.119,0.702,6.287,13.489,133.667
0.897,-0.203,0.640,-5.127,21.301,128.906
0.922,-0.158,0.702,-12.268,25.391,130.798
0.948,0.025,0.601,-11.902,35.767,133.362
0.966,0.137,0.546,-12.024,43.091,129.578
0.965,0.135,0.504,-11.230,47.913,119.324
0.937,0.227,0.307,-8.789,53.772,111.633
0.924,0.209,0.116,-6.531,54.626,102.417
0.932,0.203,0.039,-9.277,48.035,94.299
0.945,0.304,0.025,-10.986,38.879,90.027
0.928,0.460,0.006,-10.132,31.250,83.740
0.986,0.424,0.013,-10.620,24.414,70.435
0.986,0.413,0.045,-5.493,16.724,57.190
0.995,0.379,-0.020,0.000,12.695,46.753
0.997,0.285,-0.036,4.028,6.897,36.072
0.990,0.230,-0.091,7.202,-0.122,29.480
0.990,0.170,-0.088,12.451,-7.629,24.475
0.999,0.078,0.021,16.663,-15.869,20.325
1.005,0.082,0.095,18.677,-17.822,20.508
1.001,0.151,0.098,20.569,-15.259,22.095
0.991,0.193,0.099,21.179,-12.878,20.630
0.978,0.218,0.112,17.395,-11.536,17.944
0.982,0.243,0.135,12.817,-11.475,15.747
0.990,0.223,0.174,8.545,-11.658,12.512
1.001,0.240,0.216,4.700,-9.888,9.521
1.006,0.249,0.208,2.380,-5.981,5.432
1.000,0.170,0.188,2.869,-2.563,-0.488
0.996,0.059,0.159,3.357,-0.916,-4.578
1.003,-0.000,0.121,5.432,-0.244,-4.944
1.009,-0.018,0.075,10.193,-1.160,-3.662
1.001,-0.072,0.082,9.583,-2.563,-2.258
1.004,-0.014,0.086,9.155,-3.784,1.221
1.001,0.027,0.133,9.277,-4.333,3.784
0.999,0.067,0.162,5.920,-3.784,4.211
0.991,0.106,0.155,2.686,-1.709,3.967

0.946,-1.063,1.052,-76.965,55.481,160.950
0.899,-1.010,1.096,-87.280,90.393,200.562
0.818,-1.041,1.271,-91.919,124.939,236.267
0.725,-0.824,1.359,-89.111,163.940,274.841
0.583,-0.492,1.192,-75.012,210.388,310.913
0.437,-0.297,0.935,-67.505,250.183,331.970
0.308,-0.082,0.722,-60.242,276.489,345.337
0.183,0.114,0.567,-50.598,292.480,353.333
0.032,0.208,0.510,-43.701,303.711,354.004
-0.039,0.299,0.440,-40.039,314.697,352.600
-0.104,0.371,0.559,-36.987,320.129,352.112
-0.236,0.548,0.526,-36.133,331.604,353.394
-0.335,0.754,0.425,-44.128,348.267,351.135
-0.401,1.326,0.096,-51.208,362.183,346.191
-0.444,1.915,-0.499,-71.289,371.765,328.735
-0.404,2.268,-1.216,-112.488,363.586,286.499
-0.341,2.411,-1.826,-151.794,327.087,229.553
-0.332,2.637,-2.522,-157.288,269.409,168.152
-0.385,2.812,-3.013,-147.339,198.364,106.262
-0.176,2.547,-2.353,-140.137,100.525,41.748
0.164,2.391,-0.851,-140.869,7.690,-6.531
0.393,2.386,0.302,-142.883,-18.677,-43.091
0.387,2.323,0.608,-144.531,17.273,-86.182
0.154,2.016,0.173,-159.302,84.717,-133.057
-0.037,1.735,-0.383,-180.664,128.967,-173.035
-0.181,1.563,-0.674,-188.354,133.606,-203.369
-0.265,1.267,-0.802,-194.275,123.840,-230.530
-0.288,0.832,-0.828,-206.238,109.924,-252.747
-0.273,0.623,-0.943,-207.825,92.957,-260.376
-0.282,0.422,-1.019,-215.698,73.364,-260.498
-0.264,0.269,-1.016,-237.854,51.025,-256.897
-0.210,0.161,-0.921,-256.592,30.029,-247.864
-0.170,0.173,-0.814,-271.545,13.672,-237.610
-0.115,0.222,-0.877,-268.250,4.578,-233.643
-0.061,0.047,-1.048,-259.583,-2.258,-239.258
-0.057,-0.291,-1.218,-258.789,-14.038,-248.230
-0.084,-0.487,-1.446,-252.014,-30.029,-244.873
-0.088,-0.582,-1.506,-236.267,-53.833,-232.727
-0.102,-0.608,-1.357,-210.510,-84.290,-222.046
-0.077,-0.492,-1.177,-184.082,-106.506,-210.876
-0.049,-0.334,-1.047,-163.879,-119.934,-202.942
-0.043,-0.207,-0.938,-139.771,-130.493,-203.064
-0.069,-0.140,-0.865,-119.812,-138.306,-210.999
-0.038,-0.281,-0.868,-110.168,-140.625,-222.412
-0.024,-0.930,-0.783,-96.313,-142.273,-237.244
-0.037,-1.009,-0.912,-78.918,-137.939,-224.731
-0.029,-0.655,-1.143,-66.467,-133.728,-191.650
-0.041,-0.609,-1.054,-55.115,-149.048,-185.181
-0.069,-0.735,-0.979,-39.978,-164.062,-190.735
-0.051,-0.893,-1.005,-30.945,-172.913,-192.139
-0.054,-1.127,-0.899,-21.057,-185.608,-187.805
-0.063,-1.084,-0.861,-16.479,-194.397,-174.377
-0.037,-0.883,-0.791,-16.724,-199.402,-157.898
-0.073,-0.827,-0.719,-11.658,-206.909,-152.710
-0.093,-0.812,-0.707,-4.822,-213.318,-152.100
-0.086,-0.841,-0.708,-0.854,-221.191,-151.978
-0.081,-0.920,-0.600,0.305,-233.948,-153.442
-0.059,-0.962,-0.473,-0.366,-243.958,-151.917
-0.033,-0.942,-0.352,-2.441,-248.169,-149.170
-0.025,-0.985,-0.354,1.709,-248.108,-148.804
-0.032,-1.148,-0.384,5.005,-247.742,-150.269
0.001,-1.223,-0.309,7.751,-252.441,-145.813
0.044,-1.199,-0.156,8.179,-256.897,-135.681
0.079,-1.247,-0.031,7.629,-255.188,-128.113
0.091,-1.513,-0.011,-0.183,-246.277,-121.765
0.092,-1.807,-0.073,-16.785,-234.558,-103.455
0.101,-1.768,-0.111,-31.372,-227.600,-67.932
0.140,-1.622,0.004,-36.560,-226.990,-33.569
0.180,-1.543,0.114,-38.757,-223.328,-11.719
0.187,-1.608,0.173,-42.175,-214.478,3.723
0.187,-1.718,0.136,-41.138,-205.017,22.400
0.203,-1.787,0.180,-36.011,-200.256,47.485
0.223,-1.773,0.249,-35.095,-197.144,77.942
0.228,-1.779,0.241,-32.166,-190.613,106.812
0.242,-1.740,0.250,-28.137,-184.387,134.460
0.239,-1.614,0.271,-25.269,-178.223,162.659
0.232,-1.479,0.234,-25.085,-170.593,188.110
0.217,-1.365,0.188,-26.123,-164.978,209.229
0.216,-1.268,0.320,-33.447,-164.917,229.065
0.222,-0.955,0.483,-41.077,-163.757,250.488
0.290,-0.555,0.549,-38.940,-154.358,265.442
0.385,-0.123,0.700,-36.682,-143.188,265.808
0.488,0.106,0.893,-37.720,-128.845,250.122
0.588,0.014,1.001,-35.889,-107.422,223.511
0.650,-0.241,1.038,-33.142,-82.642,199.951
0.685,-0.323,0.943,-28.320,-57.251,190.979
0.740,-0.379,0.881,-22.034,-37.354,188.782
0.750,-0.427,0.833,-19.836,-21.484,187.195
0.767,-0.517,0.752,-23.254,-4.761,188.416
0.763,-0.512,0.655,-27.710,8.911,194.458
0.748,-0.400,0.526,-27.893,20.020,204.590
0.749,-0.201,0.435,-30.396,26.489,213.623
0.756,-0.034,0.393,-35.706,31.006,216.919
0.744,0.131,0.330,-43.213,36.743,213.928
0.781,0.370,0.220,-44.739,41.565,208.130
0.818,0.608,0.219,-44.006,38.696,194.885
0.859,0.797,0.222,-45.349,36.133,173.645
0.888,0.827,0.193,-45.776,37.048,145.752
0.914,0.816,0.179,-46.753,35.339,117.920
0.931,0.904,0.089,-41.931,30.884,95.154
0.980,0.848,0.078,-35.767,22.644,70.679
1.012,0.637,0.200,-34.790,13.672,45.044
1.016,0.506,0.143,-34.241,14.221,28.931
1.013,0.333,0.078,-29.724,15.320,17.273
1.001,0.133,0.077,-23.499,10.559,9.338
1.000,0.027,0.046,-17.639,6.653,9.399
1.004,-0.037,0.124,-14.771,1.831,13.367
1.011,-0.015,0.184,-13.489,0.977,19.226
1.010,0.110,0.184,-12.207,4.517,24.902
1.001,0.180,0.191,-11.902,6.958,25.452
0.994,0.240,0.165,-11.719,9.460,22.583
0.986,0.274,0.135,-10.681,10.803,18.738
0.994,0.331,0.166,-8.606,9.583,14.038
1.001,0.374,0.201,-6.409,8.789,8.057
0.999,0.395,0.159,-5.371,10.803,0.305
0.985,0.321,0.108,-5.920,11.902,-7.874
0.985,0.224,0.074,-4.883,10.132,-15.076
0.993,0.109,0.055,-4.028,7.629,-19.165
1.001,-0.028,0.048,-3.174,4.883,-20.691

0.879,-0.069,1.449,-29.785,40.039,182.251
0.871,0.095,1.564,-30.273,73.547,190.979
0.865,0.292,1.627,-30.457,108.398,194.092
0.813,0.586,1.436,-31.799,150.879,194.397
0.735,0.607,1.252,-40.283,188.843,181.885
0.655,0.452,1.291,-53.467,217.285,167.175
0.597,0.626,1.188,-61.462,249.084,163.452
0.518,0.888,0.970,-65.186,282.776,158.752
0.462,1.096,0.912,-78.003,313.599,142.212
0.259,0.899,0.639,-96.985,343.933,112.122
0.179,0.860,0.220,-124.268,370.361,94.482
0.067,0.948,0.013,-143.799,378.235,85.510
0.113,0.849,-0.065,-155.029,377.380,64.331
0.159,0.944,-0.141,-162.231,376.648,48.096
0.133,0.901,-0.329,-174.133,378.357,29.663
0.071,0.875,-0.783,-192.871,382.385,8.362
0.065,0.974,-1.244,-214.600,373.596,-7.996
0.047,0.986,-1.579,-227.905,344.849,-29.663
0.072,0.931,-1.746,-251.038,304.871,-52.002
0.079,0.640,-1.548,-274.536,255.554,-75.928
0.147,0.678,-1.119,-280.212,209.595,-89.294
0.190,0.955,-0.803,-285.645,183.105,-93.994
0.102,0.833,-1.025,-283.630,180.786,-124.817
0.015,0.462,-1.388,-271.118,174.622,-161.621
-0.039,0.253,-1.545,-251.770,148.315,-184.875
-0.090,0.124,-1.709,-233.521,118.835,-198.547
-0.137,-0.065,-1.784,-214.661,85.571,-210.083
-0.143,-0.209,-1.762,-197.266,47.607,-215.088
-0.144,-0.392,-1.751,-177.368,12.756,-218.140
-0.142,-0.512,-1.796,-153.442,-17.883,-219.177
-0.170,-0.522,-1.827,-131.348,-48.401,-216.248
-0.201,-0.440,-1.702,-116.211,-80.872,-213.989
-0.221,-0.256,-1.463,-113.281,-110.229,-213.623
-0.226,-0.206,-1.259,-100.830,-131.104,-221.008
-0.299,-0.181,-1.189,-80.750,-144.714,-232.666
-0.349,-0.218,-1.253,-75.134,-154.297,-243.347
-0.326,-0.689,-1.315,-70.862,-167.236,-256.836
-0.336,-1.211,-1.213,-57.434,-187.256,-259.949
-0.277,-1.276,-1.191,-50.476,-199.463,-231.995
-0.237,-1.169,-1.100,-36.377,-210.632,-201.050
-0.224,-1.007,-0.954,-30.518,-221.619,-181.335
-0.176,-0.949,-0.876,-24.414,-226.257,-173.340
-0.196,-0.943,-0.869,-12.085,-230.469,-171.631
-0.178,-0.911,-0.813,-3.418,-237.915,-169.312
-0.169,-0.886,-0.684,0.427,-248.779,-164.429
-0.116,-0.905,-0.585,0.427,-256.531,-159.119
-0.077,-0.851,-0.496,0.916,-261.353,-153.564
-0.014,-0.875,-0.305,4.150,-266.785,-150.391
-0.001,-1.096,-0.095,0.549,-265.442,-150.696
0.009,-1.160,-0.189,-6.775,-252.136,-139.282
0.028,-1.312,-0.243,-7.935,-244.019,-125.671
0.048,-1.573,-0.083,-12.756,-246.887,-110.901
0.097,-1.604,-0.001,-21.851,-242.981,-85.083
0.128,-1.501,0.030,-28.992,-234.863,-57.129
0.141,-1.516,0.011,-33.020,-228.760,-37.231
0.145,-1.645,0.030,-36.011,-226.074,-19.775
0.161,-1.760,0.057,-40.710,-224.182,2.563
0.173,-1.819,0.091,-43.701,-221.558,28.809
0.173,-1.834,0.061,-40.833,-217.163,58.105
0.150,-1.886,0.015,-38.513,-214.783,85.876
0.144,-1.860,0.098,-37.292,-217.041,116.089
0.152,-1.721,0.257,-37.048,-219.971,146.423
0.162,-1.574,0.416,-32.837,-217.346,172.180
0.180,-1.467,0.538,-28.625,-209.595,193.359
0.197,-1.300,0.606,-25.818,-197.571,213.074
0.207,-1.134,0.606,-24.414,-182.251,229.919
0.248,-0.920,0.674,-21.790,-169.983,242.249
0.268,-0.649,0.778,-11.108,-159.363,246.704
0.340,-0.600,0.795,-15.076,-144.104,241.760
0.424,-0.528,0.858,-28.687,-130.737,241.028
0.504,-0.469,0.925,-31.067,-116.699,238.770
0.560,-0.391,0.989,-24.719,-99.731,235.413
0.602,-0.392,0.978,-18.250,-80.505,230.164
0.641,-0.370,0.977,-15.686,-62.866,224.854
0.687,-0.250,0.967,-6.348,-46.204,223.877
0.736,-0.068,0.965,4.883,-29.236,222.229
0.764,0.055,0.928,11.719,-10.010,214.355
0.795,0.181,0.892,13.733,7.935,202.576
0.804,0.342,0.772,20.264,24.658,189.941
0.817,0.470,0.593,14.526,38.818,175.537
0.832,0.514,0.385,2.014,46.204,157.227
0.857,0.506,0.230,-8.179,44.861,137.634
0.881,0.481,0.125,-12.695,38.513,119.202
0.917,0.350,0.114,-19.409,31.372,102.478
0.940,0.225,0.135,-29.297,24.597,91.125
0.961,0.282,0.130,-32.471,20.447,87.402
0.981,0.431,0.110,-32.837,17.456,84.290
1.007,0.477,0.116,-31.067,14.832,73.853
1.015,0.535,0.107,-29.541,13.428,61.279
1.010,0.506,0.074,-25.696,12.573,47.485
1.009,0.439,0.103,-20.752,9.583,33.691
1.009,0.405,0.119,-15.320,7.446,23.743
1.001,0.412,0.094,-7.446,6.470,14.709
0.996,0.360,0.087,0.549,5.127,5.066
0.996,0.244,0.060,5.554,3.113,-3.418
0.996,0.149,0.073,8.484,0.000,-7.690
1.000,0.119,0.115,9.460,-2.502,-8.728
1.002,0.126,0.106,12.512,-1.221,-8.545
0.996,0.024,0.115,13.672,-0.122,-10.742
0.984,-0.051,0.105,11.169,1.465,-9.888
0.975,-0.012,0.068,9.277,1.953,-4.639
0.968,0.075,0.056,7.263,-0.183,-1.221
0.969,0.093,0.133,0.549,-3.235,-1.099
0.969,0.089,0.198,-3.967,-4.211,-2.258
0.969,0.054,0.170,-4.761,-1.892,-3.906
0.962,0.001,0.152,-5.066,-0.610,-5.127
0.957,-0.020,0.153,-5.432,-1.526,-3.906
0.976,0.058,0.134,-4.517,-2.686,-2.319
0.983,0.088,0.144,-2.625,-4.211,-3.296
0.987,-0.013,0.187,-2.014,-5.249,-7.751
0.987,-0.075,0.215,-0.549,-5.554,-9.033
0.984,-0.090,0.181,1.831,-3.723,-7.202
0.978,-0.119,0.152,3.723,-3.784,-4.944
0.983,-0.149,0.140,3.784,-5.737,-2.747
0.997,-0.103,0.146,5.371,-8.057,0.000
0.996,-0.124,0.231,6.714,-10.254,1.404
0.988,-0.115,0.269,7.751,-9.521,2.686
0.988,-0.009,0.253,9.583,-6.531,5.859
0.981,0.023,0.260,10.071,-4.883,5.493

0.871,-0.897,1.058,-88.684,42.419,165.161
0.838,-0.726,1.140,-73.486,66.833,190.857
0.767,-0.603,1.017,-66.284,96.069,212.891
0.724,-0.531,1.013,-63.110,116.638,231.873
0.669,-0.405,1.120,-61.951,131.226,251.404
0.625,-0.142,1.200,-59.509,153.992,271.057
0.636,0.299,1.490,-40.100,180.603,284.424
0.627,0.777,1.650,-16.724,220.886,285.400
0.351,0.720,1.471,-4.883,275.635,262.756
0.275,0.771,1.361,-19.104,321.472,246.033
0.082,1.036,1.409,-38.086,356.628,249.634
-0.135,1.255,0.932,-76.782,403.198,243.774
-0.210,1.342,0.070,-140.137,443.115,227.478
-0.276,1.078,-0.918,-192.810,451.233,197.388
-0.255,0.823,-1.570,-214.172,417.297,172.913
-0.108,0.995,-1.526,-215.881,348.816,166.565
-0.002,1.465,-1.267,-215.088,286.011,164.917
0.071,1.915,-1.481,-220.764,257.568,145.325
0.107,2.022,-1.760,-228.027,239.014,106.812
0.213,2.202,-1.885,-246.399,204.529,68.481
0.326,2.284,-1.595,-261.414,159.241,28.809
0.231,2.134,-1.104,-253.540,112.488,-20.569
0.255,2.252,-0.648,-255.066,86.731,-76.721
0.120,2.251,-0.602,-217.407,86.487,-147.400
-0.125,1.447,-0.832,-198.425,99.670,-231.018
-0.272,0.771,-1.345,-187.134,104.004,-284.180
-0.338,0.333,-1.683,-172.363,82.825,-299.988
-0.341,-0.027,-1.554,-167.480,39.612,-301.208
-0.263,-0.138,-1.282,-161.682,-0.671,-292.358
-0.211,-0.208,-1.034,-145.020,-24.719,-283.447
-0.173,-0.208,-1.015,-132.629,-29.053,-272.278
-0.090,-0.305,-1.119,-127.258,-30.334,-266.785
-0.083,-0.429,-1.191,-121.399,-38.696,-262.024
0.017,-0.478,-1.284,-118.713,-50.659,-251.282
0.004,-0.609,-1.215,-120.972,-68.970,-246.643
-0.003,-0.615,-1.221,-121.033,-83.496,-237.610
0.015,-0.583,-1.213,-111.206,-97.717,-225.891
0.009,-0.682,-1.071,-103.149,-115.906,-220.032
0.000,-0.789,-0.935,-93.872,-127.869,-213.928
0.019,-0.834,-0.902,-78.369,-132.019,-201.660
0.042,-0.829,-0.875,-63.843,-135.010,-188.965
0.058,-0.767,-0.815,-57.312,-139.587,-176.514
0.058,-0.747,-0.816,-54.504,-142.151,-168.274
0.052,-0.753,-0.909,-52.368,-143.372,-163.147
0.048,-0.765,-0.920,-56.152,-151.367,-157.959
